x,y,z
-1.273453,-1.767051,-2.047705
-2.669643,-1.694327,1.928485
-3.640487,-1.439284,2.367424
-2.440659,-3.527511,2.973629
-3.496279,-2.185254,2.306998
-3.816392,-1.488617,2.781083
-2.901873,-2.939471,2.193220
-1.157267,-1.526971,-6.075446
-1.732031,-1.395019,-5.087947
-3.105611,-3.343498,2.024607
-3.582238,-2.788853,0.635617
-3.356688,-1.309134,0.742972
-1.007478,-1.376183,-10.171846
-1.112892,-3.315860,2.026077
-3.827409,-1.376860,2.348468
-1.329080,-1.292009,-9.874850
-3.434209,-3.502916,1.604568
-1.782708,-1.786917,0.147747
-3.521366,-1.068517,-1.880836
-2.677363,-2.040466,2.940784
-2.295325,-2.325464,2.974504
-1.592678,-1.961713,0.793697
-1.993085,-1.066099,-11.039167
-1.373004,-1.843944,-0.855178
-1.797513,-3.702901,2.514809
-1.622355,-1.744560,-0.817238
-2.159513,-3.321272,2.996831
-2.138741,-3.265773,2.995362
-1.687038,-1.308450,-7.076203
-2.036805,-1.052750,-11.099865
-3.672915,-1.925236,2.731886
-2.098490,-2.245327,2.778121
-2.579677,-2.768792,2.723093
-3.110217,-2.929808,1.778333
-2.914933,-2.099310,2.989248
-2.226639,-3.631613,2.970314
-2.152145,-1.771994,1.161663
-2.427022,-3.218670,2.856203
-2.146675,-1.521037,-1.164278
-2.253396,-2.600257,2.991239
-2.553702,-1.488460,0.003459
-1.088191,-2.488540,1.623132
-1.549294,-3.822017,1.731183
-2.872828,-2.281081,2.873276
-3.758261,-2.131231,1.992986
-2.269451,-1.333020,-3.296952
-2.289757,-3.595758,2.995753
-1.193579,-2.189102,0.856773
-1.467378,-3.661540,2.058601
-2.953661,-1.721819,2.537483
-3.600814,-1.581829,2.831577
-1.005917,-1.600198,-5.723332
-3.053968,-2.207040,2.819219
-2.998569,-2.198638,2.872987
-2.461608,-1.166729,-5.405798
-2.818229,-3.721059,2.911015
-2.256989,-2.531582,2.998588
-3.686208,-3.399173,0.668670
-3.708323,-1.966902,2.589078
-2.709735,-2.075757,2.979123
-2.499322,-3.683989,2.999009
-2.068971,-1.723713,0.566594
-3.210639,-1.610808,2.482730
-3.750653,-3.385845,0.434313
-1.907067,-1.935359,1.495961
-1.416475,-3.709260,1.819354
-3.017751,-3.231357,2.070271
-1.566182,-2.172486,1.748738
-1.745060,-2.137776,2.003257
-2.552172,-1.299017,-2.481082
-2.322061,-2.154558,2.845779
-2.882197,-3.778629,2.923861
-2.219447,-3.236708,2.973295
-1.907028,-2.662628,2.957237
-1.077004,-3.919513,-0.127594
-1.267830,-1.731476,-2.481793
-1.259587,-3.734384,1.362284
-2.486773,-3.896099,2.900004
-2.242210,-1.036380,-10.058054
-3.735315,-3.024537,-0.009228
-1.659946,-3.474943,2.680069
-1.692816,-2.149820,1.939121
-1.419828,-3.361012,2.495186
-1.191678,-2.398271,1.630164
-1.536058,-2.368812,2.256368
-1.251569,-2.946308,2.435528
-3.810242,-3.570659,0.795993
-1.614180,-3.053830,2.848898
-2.860252,-3.175134,2.311796
-3.571751,-3.883507,2.374057
-3.621412,-3.108685,0.409188
-1.482381,-1.711051,-1.748083
-3.986166,-2.087567,1.669134
-1.728320,-2.550347,2.775449
-1.037949,-3.994586,-0.807382
-3.499129,-1.492005,2.399501
-3.450445,-2.945054,0.904957
-2.126361,-2.264608,2.828239
-1.341927,-3.841506,1.133485
-2.012895,-2.098670,2.360798
-2.457532,-3.757912,2.986335
-2.856536,-2.164500,2.974885
-3.447270,-3.316736,1.185730
-3.288084,-1.500449,2.077305
-3.419698,-1.519365,2.403119
-2.163026,-3.599367,2.961500
-3.583635,-3.178170,0.591635
-2.471719,-2.863789,2.794641
-2.805815,-3.728821,2.924575
-2.217357,-2.315305,2.936773
-2.658576,-2.567232,2.777888
-2.500394,-2.261739,2.998008
-3.835916,-1.315915,1.999547
-2.017802,-2.010479,2.075805
-2.928087,-1.239377,-1.716313
-2.642866,-3.606192,2.924156
-2.604606,-2.730581,2.716956
-2.236568,-2.563593,2.997873
-1.873952,-1.004687,-13.870101
-3.705300,-1.839273,2.871827
-3.129446,-2.331879,2.533429
-3.536318,-2.057668,2.579670
-2.666389,-1.627203,1.516027
-1.869805,-2.241838,2.502969
-3.443058,-2.656706,1.243825
-3.999345,-1.816075,2.642794
-1.543564,-2.556417,2.573327
-2.196805,-3.434647,2.999938
-3.448259,-2.139653,2.498648
-1.555985,-3.308558,2.709239
-1.015185,-2.326358,0.930405
-3.748144,-2.489700,0.786637
-3.786202,-2.590966,0.379184
-2.058241,-2.930884,2.997142
-2.436514,-2.429038,2.987786
-1.496356,-1.890938,-0.005588
-3.717711,-3.114174,0.094082
-3.123794,-3.469592,2.184089
-2.078895,-1.665042,0.099047
-2.148697,-2.603396,2.999926
-1.232896,-2.573018,2.098605
-1.731731,-3.753852,2.300164
-2.866757,-2.106877,2.995227
-3.788390,-2.221291,1.602873
-3.655185,-3.840263,2.099126
-3.822620,-2.738596,-0.077526
-3.868348,-1.799392,2.817765
-1.677789,-1.905635,0.690066
-1.128067,-2.021558,-0.346271
-3.152956,-2.385538,2.398767
-1.108752,-1.742418,-3.114549
-3.083193,-1.010610,-5.262643
-2.837628,-3.156351,2.338735
-3.419955,-1.693134,2.917089
-3.944605,-2.599352,-0.182963
-1.260454,-3.018645,2.452558
-3.372680,-1.724450,2.935308
-2.502074,-3.399279,2.882591
-1.985834,-1.794300,0.845336
-1.682457,-1.498282,-3.618778
-1.340851,-3.104966,2.550876
-3.883932,-3.085128,-0.521947
-2.039266,-1.526422,-1.546131
-2.790554,-1.402362,-0.104267
-2.050993,-1.525882,-1.503015
-1.192854,-3.540688,1.791123
-2.994823,-1.972529,2.996294
-2.476155,-1.259243,-3.523318
-1.312678,-2.187417,1.183939
-3.758128,-2.138905,1.966438
-2.560656,-2.383555,2.967365
-1.689346,-1.743672,-0.568374
-2.324463,-2.234607,2.931689
-1.761971,-1.751578,-0.227721
-1.975656,-2.653993,2.979245
-2.117311,-2.169387,2.672122
-2.047008,-3.822554,2.603619
-1.587074,-1.638031,-2.143305
-2.713471,-3.513282,2.797489
-2.141495,-1.495246,-1.506236
-1.691218,-1.047556,-13.981140
-3.997158,-1.311620,2.271590
-1.748653,-2.460091,2.705315
-2.948543,-1.805310,2.770807
-1.751632,-2.881274,2.931113
-1.063379,-2.450387,1.465633
-2.762316,-2.627778,2.610915
-2.751095,-2.690335,2.570709
-2.389533,-2.196066,2.934066
-2.490761,-3.801113,2.977193
-1.340893,-3.644763,1.844748
-1.537011,-2.426156,2.372283
-1.528581,-2.688541,2.676893
-2.033007,-1.724875,0.462555
-2.104308,-1.993897,2.175653
-2.256481,-3.959205,2.559643
-2.872264,-2.994841,2.239202
-1.096241,-3.235082,2.080276
-1.673618,-2.831108,2.874042
-2.566696,-3.061191,2.683086
-1.916736,-1.147211,-9.362892
-3.356386,-3.992523,2.862149
-2.066299,-2.750266,2.999985
-2.057973,-3.588589,2.916789
-2.062933,-1.569158,-0.937745
-1.083498,-1.145684,-15.965952
-1.526627,-3.929958,1.209232
-3.196509,-1.853295,2.985976
-2.873712,-2.978962,2.237401
-3.766868,-1.477489,2.696211
-2.744643,-1.878993,2.737841
-3.933647,-3.764841,1.181103
-3.816718,-3.733014,1.363113
-3.579592,-2.957370,0.510626
-1.509580,-2.929225,2.754550
-2.913350,-1.227022,-1.973347
-3.506217,-2.023361,2.694862
-2.935122,-2.019779,2.999339
-3.800918,-3.036320,-0.238555
-3.614483,-1.753762,2.996233
-3.459447,-1.096785,-1.677614
-3.101727,-3.566842,2.390950
-3.131838,-1.175207,-1.831343
-3.010567,-3.535981,2.476850
-1.807061,-1.940620,1.270186
-2.045634,-2.442222,2.929519
-2.226651,-2.582955,2.997220
-3.010600,-2.482359,2.448473
-1.672186,-2.892059,2.884763
-3.335383,-3.440042,1.696416
-2.880699,-2.419139,2.704827
-3.769959,-3.994650,2.390617
-1.437251,-3.114953,2.668267
-1.452525,-3.115484,2.685490
-3.198905,-1.929008,2.997308
-1.596664,-1.461211,-4.679595
-2.890940,-3.095945,2.222545
-3.108474,-1.926900,2.998145
-3.453791,-2.321598,2.012835
-1.948837,-2.435128,2.862920
-3.500680,-2.242918,2.139730
-2.252174,-3.539121,2.998520
-1.457192,-1.029274,-16.594508
-2.692873,-2.844540,2.552833
-1.560437,-2.735378,2.740320
-3.357922,-3.553732,1.894762
-3.427474,-3.578434,1.805596
-3.398779,-2.166980,2.503177
-2.185429,-1.328581,-3.802772
-1.764186,-3.436583,2.818167
-3.781997,-3.166268,-0.077750
-1.908275,-3.036274,2.991343
-1.474718,-2.639701,2.570847
-3.930035,-1.315447,2.176112
-2.759462,-3.026120,2.424253
-2.221920,-2.266628,2.900199
-2.698240,-2.399909,2.885668
-2.253428,-1.543715,-0.486946
-3.217726,-1.609813,2.488925
-1.491826,-1.514888,-4.364343
-3.050874,-1.751099,2.741042
-2.168321,-3.173499,2.980895
-2.296751,-1.919448,2.241637
-2.204446,-1.540044,-0.713427
-3.961227,-3.522981,0.151611
-3.813875,-3.184693,-0.167559
-2.061274,-3.721822,2.788627
-2.146078,-2.283698,2.865303
-2.397572,-1.942872,2.481674
-2.378229,-3.556476,2.995299
-1.176451,-3.940779,0.080639
-3.939755,-1.616364,2.999360
-3.440857,-3.293563,1.164848
-1.246876,-3.260456,2.326021
-3.126653,-2.435871,2.346470
-1.037859,-3.218574,1.980071
-3.611119,-2.849941,0.476345
-1.873900,-2.352023,2.701913
-2.049543,-1.409007,-3.158921
-3.603932,-1.544466,2.735137
-1.802877,-2.165901,2.202829
-3.237188,-2.521518,1.983447
-3.754663,-1.818153,2.871908
-2.123111,-2.159070,2.658883
-1.638466,-3.918252,1.548648
-2.099664,-2.631581,2.998699
-2.716802,-1.367650,-0.793781
-2.382807,-3.924031,2.778134
-1.548493,-3.766454,1.920565
-3.146311,-1.055814,-3.935576
-1.404813,-3.554245,2.185721
-3.103101,-3.253938,1.921277
-3.925770,-1.681195,2.965209
-2.964154,-2.222707,2.870422
-3.458333,-1.516616,2.449297
-1.939369,-3.909162,2.212865
-3.630265,-2.885076,0.385126
-3.379283,-1.044468,-2.977152
-2.756798,-3.260751,2.525545
-1.533196,-3.268927,2.709343
-1.878990,-3.893692,2.154161
-3.842429,-2.431345,0.692453
-3.236679,-2.110648,2.801323
-1.670845,-1.580039,-2.501108
-3.553425,-3.996584,2.686125
-3.988702,-3.281939,-0.645092
-2.707428,-3.835613,2.999916
-2.314261,-3.647671,2.988929
-2.026021,-3.097056,2.999724
-3.681047,-3.190965,0.295359
-2.809802,-2.697162,2.484346
-2.987533,-1.184634,-2.326959
-3.689821,-2.073530,2.308652
-2.725250,-1.249291,-2.474352
-1.468812,-1.285048,-9.056517
-1.600331,-1.573535,-2.926654
-3.935642,-2.729620,-0.469044
-1.697807,-3.746493,2.261356
-3.345281,-1.002335,-3.998065
-2.700579,-1.189248,-3.647339
-1.576961,-1.273746,-8.580349
-2.505368,-2.591111,2.885636
-2.475386,-1.950106,2.607006
-2.390001,-2.360670,2.999649
-2.187711,-1.987027,2.297078
-3.704479,-2.822696,0.200930
-3.092247,-1.565438,2.067381
-1.783091,-2.615834,2.867145
-1.163172,-3.985856,-0.271539
-1.269667,-1.562941,-4.814654
-1.012229,-3.205135,1.939406
-1.873690,-2.667596,2.943925
-2.106245,-1.752987,0.900992
-1.698061,-3.891733,1.796315
-2.083895,-2.078033,2.413048
-2.813326,-1.578248,1.540607
-1.529998,-3.592342,2.326171
-2.880855,-3.630846,2.766818
-3.359097,-2.233092,2.405637
-1.568330,-1.224079,-9.856289
-3.144879,-3.374775,1.991136
-3.121848,-2.355581,2.500755
-3.710630,-3.860575,2.059020
-3.097192,-3.314871,2.003900
-3.710884,-1.118557,-0.345031
-3.605099,-1.404840,2.117462
-3.951593,-3.451797,-0.053662
-2.310325,-2.531951,2.991673
-3.719720,-2.029821,2.393981
-1.495302,-3.719304,1.955319
-3.565547,-2.698306,0.825769
-2.905678,-3.449213,2.504545
-2.945380,-1.164916,-2.866826
-2.469139,-1.615327,0.902775
-2.767910,-1.049493,-6.220731
-1.208836,-2.947492,2.369690
-2.758812,-3.462161,2.702735
-3.054964,-1.209577,-1.625304
-1.949917,-2.047999,2.085321
-1.793430,-1.347360,-5.630606
-1.473270,-2.785265,2.671853
-3.329904,-1.124791,-1.780802
-2.094846,-1.010281,-11.931548
-3.711020,-1.199037,0.651607
-1.451381,-3.059607,2.695106
-2.957789,-1.301950,-0.707870
-2.594585,-2.196010,2.997315
-1.040602,-1.079473,-18.602263
-2.657476,-3.871978,2.989418
-2.078684,-3.025578,2.993911
-2.601013,-2.800918,2.684853
-2.409985,-1.398724,-1.640152
-3.492140,-3.374700,1.172798
-2.208263,-1.438828,-1.968423
-3.360302,-2.554173,1.650824
-3.760204,-2.207502,1.718236
-1.610363,-1.803234,-0.319270
-2.874547,-1.520816,1.274876
-2.507387,-3.226868,2.792139
-1.962094,-3.252799,2.989634
-1.961830,-3.801209,2.537455
-2.697011,-1.187095,-3.706102
-2.784862,-2.550594,2.660232
-3.017805,-2.352923,2.641082
-3.176521,-3.886704,2.847684
-3.180997,-3.962197,2.934886
-2.847900,-1.230235,-2.217429
-3.291019,-3.574859,2.077331
-3.349870,-2.023889,2.842329
-1.298342,-2.795470,2.447223
-1.213568,-3.357750,2.163842
-1.310817,-1.893869,-0.658457
-1.545286,-2.712566,2.711275
-2.889822,-1.634375,2.049159
-1.544295,-2.516739,2.524940
-2.595913,-3.042960,2.647084
-3.091424,-3.880930,2.900531
-3.087582,-3.803950,2.805301
-1.774973,-2.516397,2.789412
-1.543059,-2.607255,2.626447
-2.786920,-1.019739,-6.825180
-2.451874,-1.815969,2.097393
-1.853557,-2.151814,2.250280
-3.701677,-2.477639,0.958485
-2.898036,-2.879090,2.219575
-2.785636,-1.156059,-3.835515
-2.550769,-1.630193,1.242776
-1.171253,-1.403803,-8.401369
-1.961388,-1.568840,-1.354863
-3.295653,-2.365389,2.202690
-2.686247,-1.539005,0.902544
-3.129738,-2.248814,2.680257
-3.405194,-1.710637,2.933816
-2.255434,-1.754850,1.323064
-1.794829,-2.713518,2.917492
-1.299300,-3.706846,1.559204
-3.646836,-3.188143,0.403266
-1.597842,-1.395643,-5.857294
-3.222023,-2.406019,2.244476
-3.484627,-2.204591,2.274178
-2.484540,-2.003472,2.741399
-2.802636,-3.856323,2.995191
-3.724379,-1.267765,1.371162
-2.296079,-1.992985,2.484477
-2.040852,-3.208201,2.999994
-1.816425,-1.809140,0.434488
-3.149732,-3.871397,2.847589
-3.215261,-3.765488,2.603996
-3.703780,-1.020055,-1.912445
-2.076235,-1.750648,0.795830
-1.235016,-1.505596,-5.989367
-2.945106,-3.034879,2.109074
-2.913034,-1.835001,2.802696
-3.320022,-3.993790,2.889508
-2.412541,-2.003798,2.663742
-1.371914,-2.999283,2.605507
-2.914609,-3.398131,2.428312
-3.603828,-3.838851,2.189718
-2.412079,-2.909240,2.836912
-1.003516,-3.179845,1.941512
-1.373151,-2.601522,2.382780
-2.915035,-3.724550,2.847851
-1.058443,-2.910612,2.098360
-1.690897,-1.363087,-5.931658
-3.496636,-3.978954,2.710248
-3.875452,-2.703111,-0.194475
-1.940663,-1.891546,1.341037
-1.209358,-1.220321,-12.664965
-2.651923,-3.742106,2.989758
-1.028011,-1.509844,-7.192397
-1.689431,-2.867856,2.892396
-1.339215,-2.162031,1.142293
-3.448788,-3.008810,0.901238
-2.356160,-3.268621,2.919342
-1.193796,-2.310082,1.355987
-1.349761,-3.216019,2.514325
-1.601978,-3.600699,2.424129
-2.382569,-2.320739,2.993786
-3.622545,-2.325189,1.637701
-3.620703,-1.917493,2.798505
-3.818790,-3.672469,1.132471
-3.089745,-2.604106,2.129486
-1.320111,-2.688934,2.396814
-3.323323,-1.001971,-4.122467
-2.170480,-1.738123,0.978336
-1.166006,-1.048983,-18.533875
-3.218204,-2.418157,2.226193
-1.415071,-1.187602,-11.974702
-1.159860,-2.851507,2.256628
-2.142533,-3.047650,2.980327
-3.871562,-3.964355,2.113426
-3.168725,-3.302583,1.839709
-1.898269,-1.480898,-2.805223
-2.415258,-2.120504,2.871654
-1.176688,-3.905411,0.300285
-2.200979,-1.052923,-9.889023
-2.022664,-3.583750,2.898812
-1.324474,-1.189312,-12.635049
-3.651858,-1.975439,2.637438
-2.613571,-1.528869,0.595469
-2.045356,-3.891288,2.438943
-2.839291,-1.626236,1.901830
-1.680322,-2.838852,2.880528
-2.925329,-2.646257,2.359688
-2.651570,-1.291756,-2.137148
-3.345923,-2.992514,1.188642
-3.986323,-3.124604,-0.884041
-3.514460,-3.661937,1.841580
-1.790698,-1.948657,1.271764
-1.900577,-3.100843,2.987990
-2.005753,-2.702638,2.993165
-1.029855,-1.986155,-0.992111
-1.256548,-2.565800,2.131409
-3.215740,-2.303782,2.465608
-1.050884,-1.891905,-1.739286
-1.184814,-2.687408,2.166615
-3.524904,-3.564329,1.544511
-3.101985,-3.401242,2.114539
-3.872843,-2.127703,1.763586
-3.433936,-1.735390,2.972675
-2.405217,-2.019580,2.690857
-3.829130,-1.119939,0.091272
-2.472590,-3.317619,2.861833
-1.213000,-3.494543,1.935858
-2.844835,-2.080380,2.999999
-2.119551,-2.154545,2.645686
-2.380639,-1.573101,0.259646
-1.148860,-3.740726,1.040518
-3.510922,-2.747922,0.905096
-2.077484,-2.974918,2.994093
-1.456075,-1.199002,-11.345300
-3.952329,-3.648164,0.652324
-1.455135,-3.185756,2.664330
-3.235915,-1.446189,1.611338
-3.642222,-3.374056,0.743083
-2.854912,-3.228256,2.355494
-3.840367,-1.869024,2.684986
-1.790653,-2.325475,2.558664
-2.788969,-3.904955,2.999102
-2.541864,-2.820119,2.740403
-1.937073,-3.373907,2.958899
-2.115305,-2.589311,2.997153
-2.968631,-2.243577,2.842823
-2.991834,-3.258101,2.143972
-3.098380,-1.989150,2.994138
-3.010765,-3.114300,2.004594
-2.289662,-3.007324,2.916127
-1.185022,-2.960491,2.333264
-2.374339,-3.742669,2.968594
-2.169311,-1.812884,1.462564
-3.665184,-2.406097,1.277440
-2.500878,-2.803312,2.786379
-3.035842,-1.798634,2.833994
-3.346898,-1.998513,2.881718
-3.844001,-2.870566,-0.338834
-3.761101,-1.101349,-0.399506
-3.983758,-1.055435,-0.231278
-3.516542,-3.527174,1.465795
-1.679614,-3.057411,2.895230
-1.698176,-1.821688,0.143082
-1.154782,-1.871450,-1.489496
-3.546108,-3.060269,0.620768
-3.609296,-3.382570,0.859818
-1.709788,-1.585091,-2.254085
-3.659664,-3.516302,1.059283
-3.448520,-3.863556,2.506086
-2.517194,-1.789216,2.099770
-2.040956,-1.381672,-3.646238
-2.550111,-3.294635,2.785352
-3.946075,-3.436509,-0.081905
-3.210881,-3.834040,2.734509
-1.795118,-2.339781,2.589413
-2.807579,-2.926819,2.356437
-3.362241,-2.836725,1.216219
-3.691003,-1.295144,1.522486
-2.853584,-1.037385,-5.989634
-2.796252,-2.336919,2.872854
-1.530954,-1.529470,-3.924812
-1.122263,-1.550196,-5.878433
-1.920645,-2.161811,2.388609
-2.508385,-1.908199,2.532632
-2.649850,-3.411865,2.769392
-2.837689,-3.138077,2.329856
-2.968658,-2.348181,2.704292
-1.619942,-1.144805,-11.606207
-1.735768,-1.839952,0.408082
-1.304855,-2.355802,1.767598
-1.569512,-1.324315,-7.487296
-2.992297,-2.422142,2.566539
-3.797725,-3.736661,1.424835
-2.592248,-2.391364,2.950800
-3.194394,-2.598759,1.932086
-2.403973,-3.869621,2.875908
-1.790736,-3.778602,2.334984
-2.463997,-1.709252,1.555114
-3.678803,-2.657505,0.561717
-2.318924,-2.791205,2.924194
-3.448160,-1.057085,-2.413806
-1.841404,-1.994492,1.631939
-3.448186,-3.287918,1.135985
-2.357978,-3.548654,2.996756
-3.767738,-3.974378,2.330343
-1.568993,-2.055089,1.247385
-3.510837,-1.383329,1.783859
-1.693006,-2.078583,1.663656
-1.171087,-2.279374,1.182318
-3.429354,-1.706052,2.940001
-2.439902,-3.490165,2.960144
-3.114556,-2.351229,2.518847
-3.615759,-1.689102,2.989454
-2.856768,-1.123686,-4.095752
-1.288410,-1.582385,-4.405047
-3.880662,-1.533042,2.926395
-1.801608,-2.589940,2.865648
-2.798308,-3.616631,2.825214
-1.654197,-1.813986,-0.071015
-3.729309,-1.499606,2.727648
-2.259966,-2.657882,2.979574
-3.264779,-3.156110,1.461387
-3.578354,-1.297348,1.255831
-1.667749,-2.568492,2.731209
-3.291993,-1.680119,2.797417
-2.488194,-3.229337,2.810254
-3.674344,-2.212361,1.889150
-3.235029,-2.379020,2.278497
-1.458749,-3.244598,2.638703
-2.191915,-2.888141,2.967815
-1.066793,-1.341778,-10.563815
-1.665822,-2.175090,1.970477
-1.469055,-2.240536,1.772931
-3.649211,-3.443239,0.889517
-1.548754,-3.718140,2.064968
-3.389481,-1.674887,2.865718
-3.950725,-1.240258,1.686761
-2.679105,-3.865445,2.995115
-1.629125,-3.428627,2.692423
-2.856988,-2.247930,2.915099
-1.227776,-3.781554,1.087172
-1.493343,-3.895411,1.288045
-1.165161,-2.846915,2.263366
-2.916093,-2.484883,2.576527
-2.967200,-1.648643,2.262179
-3.656967,-3.780088,1.900794
-1.362891,-2.157750,1.186953
-1.240855,-3.821773,0.942334
-2.433748,-1.888010,2.355554
-1.839927,-3.876334,2.138754
-1.748929,-2.694166,2.881247
-3.431671,-1.169000,-0.689821
-2.951028,-1.020318,-5.809702
-3.065525,-3.104130,1.887647
-3.167533,-2.598539,1.987236
-1.579662,-1.103535,-13.135623
-3.730808,-3.413693,0.567444
-3.864695,-2.797885,-0.326411
-2.109543,-1.400694,-2.993861
-3.262634,-1.004984,-4.384569
-2.314165,-3.485007,2.993769
-2.033651,-1.047844,-11.267706
-2.315044,-3.837580,2.850620
-2.127605,-2.880089,2.987180
-3.695702,-1.440613,2.458325
-2.445994,-3.491458,2.958195
-1.134263,-2.060791,-0.054980
-2.740336,-2.177535,2.995918
-2.018827,-1.074257,-10.613569
-2.869455,-3.047319,2.247937
-3.783494,-1.690239,2.995373
-2.519909,-2.820605,2.762123
-1.649705,-3.514982,2.621158
-1.063825,-3.337433,1.897423
-3.404443,-1.965593,2.888146
-3.911093,-2.102857,1.776259
-1.712254,-3.725451,2.337364
-1.875884,-2.383770,2.746129
-1.962623,-3.282137,2.986316
-2.626367,-3.270120,2.693747
-3.926423,-2.919817,-0.686375
-3.356584,-2.148421,2.601337
-1.153805,-1.104111,-16.718854
-3.735747,-3.709011,1.479588
-1.215043,-1.597401,-4.574837
-1.749248,-2.700024,2.883898
-1.841377,-2.851704,2.967378
-2.848168,-3.878047,2.994040
-1.489515,-2.146609,1.465470
-3.886883,-2.808318,-0.423020
-3.821651,-1.519123,2.862102
-2.074788,-3.754506,2.755479
-1.810154,-2.268253,2.473940
-2.843622,-1.798698,2.640594
-1.218629,-1.082011,-16.892067
-2.238383,-2.598036,2.994101
-2.853722,-2.855938,2.306164
-3.238787,-2.480112,2.062002
-3.603184,-3.515651,1.211660
-3.304192,-3.861867,2.684855
-1.992480,-3.364957,2.980200
-3.329482,-1.884698,2.992675
-3.206174,-1.186004,-1.344755
-1.466683,-3.902176,1.184950
-1.984235,-2.637232,2.978283
-3.733654,-3.117176,0.041862
-2.142320,-3.744666,2.830085
-3.908543,-1.727180,2.916784
-2.289553,-1.204590,-5.608019
-3.650038,-3.534344,1.138101
-2.827772,-1.992857,2.965194
-2.644914,-2.106933,2.976697
-3.905375,-3.030381,-0.626936
-3.496219,-1.302388,1.079926
-3.093732,-2.843049,1.857028
-1.126639,-3.584269,1.524428
-1.076322,-2.784756,2.059084
-2.556859,-1.194427,-4.307486
-2.111176,-3.425079,2.995168
-1.956194,-3.595628,2.841135
-3.375117,-3.025846,1.110889
-2.550258,-2.369458,2.976691
-1.647691,-2.364396,2.428009
-2.629260,-3.560852,2.900960
-1.733440,-1.006300,-14.989460
-2.651425,-2.931554,2.581727
-3.352255,-1.565536,2.502366
-3.933697,-3.405228,-0.131083
-3.860287,-1.895652,2.589500
-1.694553,-1.542201,-2.907939
-2.871758,-1.407918,0.234539
-3.982661,-2.785690,-0.750932
-1.693438,-1.000440,-15.531320
-1.667566,-3.045496,2.888107
-3.917056,-3.009862,-0.674731
-1.425086,-3.210486,2.616569
-3.835383,-3.299630,-0.047137
-2.954936,-3.352720,2.310228
-3.495720,-3.446979,1.320565
-3.086058,-3.242424,1.944678
-1.231734,-1.789103,-1.993158
-3.713429,-2.722406,0.322292
-3.653960,-3.528603,1.110642
-2.671632,-2.206218,2.998274
-1.928783,-1.191780,-8.161455
-3.307132,-1.253349,-0.040344
-1.538570,-2.324641,2.158120
-2.011682,-1.143331,-8.802920
-1.037346,-1.856269,-2.156414
-2.160122,-2.303231,2.894137
-3.111102,-1.185168,-1.763358
-1.054208,-2.132740,0.117028
-2.114060,-1.746482,0.876432
-2.399095,-1.260125,-3.906746
-1.554891,-2.539670,2.568334
-1.639102,-3.819406,1.934307
-2.612329,-3.597163,2.934605
-3.213636,-2.999650,1.527087
-1.302498,-1.430972,-6.981505
-3.820323,-2.921481,-0.291167
-1.748911,-1.612834,-1.732016
-1.942154,-3.001854,2.996653
-1.892116,-2.291632,2.628304
-2.086239,-2.271088,2.801909
-2.564705,-3.387116,2.827903
-1.713780,-3.336263,2.840565
-3.857657,-3.721498,1.212168
-1.102598,-3.454607,1.781030
-2.084671,-3.461795,2.983466
-3.200853,-3.292969,1.756726
-3.979048,-1.228007,1.652288
-1.252162,-3.778450,1.167165
-1.126550,-1.433542,-8.070525
-2.583745,-2.809761,2.700185
-2.785150,-2.139610,2.997986
-2.135297,-2.133369,2.620850
-2.305981,-1.708674,1.146202
-2.567401,-3.253252,2.746725
-3.706022,-2.313114,1.476727
-2.007570,-3.474444,2.952682
-3.353526,-1.970857,2.913334
-1.615715,-1.788325,-0.431537
-2.862676,-2.441118,2.697140
-1.481881,-3.855085,1.439277
-2.829655,-3.167087,2.357217
-3.826846,-1.697174,2.983232
-2.185936,-3.768175,2.836658
-3.235529,-3.024451,1.474945
-2.373482,-3.644128,2.998284
-2.712747,-1.015113,-7.413727
-3.863847,-1.151627,0.589322
-1.114206,-2.114391,0.210776
-2.914267,-2.738845,2.284174
-2.079789,-3.793744,2.697235
-3.596440,-1.847459,2.928128
-1.001362,-3.608484,1.126138
-2.385955,-3.228211,2.888528
-3.460547,-3.730186,2.139973
-3.375438,-1.578078,2.582134
-3.856299,-3.590504,0.727132
-1.209875,-1.817465,-1.789592
-1.926222,-2.059135,2.080311
-1.261389,-1.028300,-18.401825
-1.086849,-3.538016,1.553725
-2.392445,-1.003180,-9.922908
-3.066696,-1.919705,2.989931
-1.229978,-3.496085,1.967495
-2.493643,-3.319497,2.846677
-3.048617,-2.756594,2.021146
-1.546321,-1.629311,-2.440406
-3.589017,-2.236241,1.988588
-3.911818,-2.074756,1.885409
-2.232359,-3.447285,2.998957
-3.104029,-3.467380,2.215739
-3.318147,-3.978245,2.869546
-3.047548,-3.649964,2.609256
-3.996618,-1.005279,-0.929482
-1.663676,-1.280565,-7.842413
-1.078757,-3.269510,2.012205
-3.470523,-3.580442,1.714930
-1.034098,-1.631579,-5.056958
-1.659416,-1.342328,-6.538598
-2.233826,-1.765801,1.337396
-1.519970,-1.737392,-1.302342
-3.726234,-3.158063,0.105749
-1.716313,-1.724223,-0.653051
-3.669315,-2.724957,0.460228
-2.352630,-3.719612,2.972705
-2.549672,-1.868145,2.465019
-2.547504,-2.158015,2.973939
-3.672287,-1.346852,1.875103
-3.750264,-2.817282,0.052331
-1.762718,-2.934485,2.941642
-3.993534,-3.432743,-0.262602
-1.109333,-2.050131,-0.214554
